"","species","WWF_MHT","dcmlLng","dcmlLtt","S_mean_raster","Crowther_Nature_Biome_Revision_01_WGS84_GeoTiff","wc2.1_10m_bio_1","wc2.1_10m_bio_4","wc2.1_10m_bio_12","wc2.1_10m_bio_15"
"10591","Assamica","Tropical and Subtropical Moist Broadleaf Forests",110.35,22.72,NA,0,21.7353954315186,572.372619628906,1594,66.5481796264648
"10592","Discolor","Tropical and Subtropical Moist Broadleaf Forests",103.09,22.79,NA,32447.8368680947,19.5365524291992,396.409362792969,1424,90.3092956542969
"10593","Discolor","Tropical and Subtropical Moist Broadleaf Forests",101.57,21.48,29.3393001556396,0,21.8057613372803,328.146514892578,1719,82.5986785888672
"10594","Repens","Tropical and Subtropical Moist Broadleaf Forests",101.57,21.48,29.3393001556396,0,21.8057613372803,328.146514892578,1719,82.5986785888672
"10595","Assamica","Tropical and Subtropical Moist Broadleaf Forests",113.75,25.08,33.9079170227051,22383.318967683,19.5414161682129,711.418579101562,1510,61.8360290527344
"10596","Assamica","Tropical and Subtropical Moist Broadleaf Forests",115.38,25.13,NA,0,18.2551250457764,667.466491699219,1690,57.7938804626465
"10597","Aristata","Tropical and Subtropical Moist Broadleaf Forests",110.03,18.5,60.9237747192383,6879.64931468705,25.5297203063965,295.448272705078,1510,76.2202453613281
"10598","Repens","Tropical and Subtropical Moist Broadleaf Forests",112.23,22.7,NA,0,22.2000217437744,560.253967285156,1911,69.9156723022461
"10599","Aristata","Tropical and Subtropical Moist Broadleaf Forests",108.63,19.1,NA,0,25.244743347168,375.182250976562,1049,83.1963577270508
"10600","Assamica","Tropical and Subtropical Moist Broadleaf Forests",110,25.8,38.164680480957,25518.1948086586,15.735333442688,741.344299316406,1642,60.0149421691895
"10601","Assamica","Temperate Broadleaf and Mixed Forests",106.4,29.8,NA,0,17.746187210083,745.768737792969,1133,69.5223007202148
"10602","Hastata","Tropical and Subtropical Moist Broadleaf Forests",108.35,21.77,NA,3404.14082780008,21.9873313903809,572.529479980469,1964,82.8951263427734
"10603","Discolor","Tropical and Subtropical Moist Broadleaf Forests",100.86,22.7,34.5312614440918,44687.9794512135,18.9491138458252,365.125274658203,1491,87.8963241577148
"10604","Assamica","Tropical and Subtropical Moist Broadleaf Forests",107.88,25.42,NA,17391.2446948115,16.9116554260254,697.749328613281,1315,67.2939147949219
"10605","Repens","Tropical and Subtropical Moist Broadleaf Forests",107.12,23.6,22.092321395874,3702.4271195603,22.4914474487305,576.272155761719,1447,78.8104248046875
"10606","Assamica","Temperate Broadleaf and Mixed Forests",117.2,39.12,NA,0,13.2121143341064,1100.81970214844,556,135.900726318359
"10607","Nodosa","Tropical and Subtropical Moist Broadleaf Forests",103.97,22.52,NA,16915.5014756954,22.3163013458252,453.117889404297,1650,77.3225402832031
"10608","Discolor","Tropical and Subtropical Moist Broadleaf Forests",103.68,22.98,39.8222503662109,28881.5445929037,18.3533325195312,445.3056640625,1592,81.0076446533203
"10609","Discolor","Tropical and Subtropical Moist Broadleaf Forests",100.8,22.02,NA,1391.119841826,21.6540622711182,338.866363525391,1618,81.1717071533203
"10610","Discolor","Tropical and Subtropical Moist Broadleaf Forests",101.57,21.48,29.3393001556396,0,21.8057613372803,328.146514892578,1719,82.5986785888672
"10611","Assamica","Tropical and Subtropical Moist Broadleaf Forests",115.78,25.6,34.2958030700684,0,19.1817188262939,713.695007324219,1570,56.1834831237793
"10612","Discolor","Tropical and Subtropical Moist Broadleaf Forests",103.68,22.98,39.8222503662109,28881.5445929037,18.3533325195312,445.3056640625,1592,81.0076446533203
"10613","Assamica","Tropical and Subtropical Moist Broadleaf Forests",109.25,25.07,NA,4098.10315698835,19.3110313415527,722.663513183594,1601,67.1139526367188
"10614","Assamica","Tropical and Subtropical Moist Broadleaf Forests",109.25,25.07,NA,4098.10315698835,19.3110313415527,722.663513183594,1601,67.1139526367188
"10615","Repens","Tropical and Subtropical Moist Broadleaf Forests",109.17,18.75,NA,0,24.0795307159424,324.858093261719,1383,77.6493835449219
"10616","Assamica","Tropical and Subtropical Moist Broadleaf Forests",111.45,27.25,NA,0,17.3031768798828,834.192138671875,1353,48.7980499267578
"10617","Hastata","Tropical and Subtropical Moist Broadleaf Forests",112.88,22.9,NA,0,22.1547183990479,571.58349609375,1789,66.7328186035156
"10618","Assamica","Tropical and Subtropical Moist Broadleaf Forests",112.08,24.57,42.642879486084,5496.36605638587,17.9835834503174,685.59326171875,1617,61.0987243652344
"10619","Discolor","Tropical and Subtropical Moist Broadleaf Forests",100.8,22.02,NA,1391.119841826,21.6540622711182,338.866363525391,1618,81.1717071533203
"10620","Aristata","Tropical and Subtropical Moist Broadleaf Forests",110.03,18.5,60.9237747192383,6879.64931468705,25.5297203063965,295.448272705078,1510,76.2202453613281
"10621","Assamica","Tropical and Subtropical Moist Broadleaf Forests",111.93,25.6,NA,0,18.5032501220703,784.866638183594,1474,53.8153038024902
"10622","Trianae","Tropical and Subtropical Grasslands, Savannas and Shrublands",-65.9119,7.0758,59.4521598815918,45820.5615175011,26.7835731506348,65.9904098510742,1894,78.3258514404297
"10623","Trianae","Tropical and Subtropical Moist Broadleaf Forests",-75.4,-10.5667,72.1054153442383,8656.86224106819,17.4816036224365,64.3661422729492,1128,56.7835960388184
"10624","Trianae","Tropical and Subtropical Moist Broadleaf Forests",-73.25,7,102.4599609375,0,21.410135269165,30.4883899688721,1695,42.7075881958008
"10625","Trianae","Tropical and Subtropical Grasslands, Savannas and Shrublands",-65.9119,7.0758,59.4521598815918,45820.5615175011,26.7835731506348,65.9904098510742,1894,78.3258514404297
"10626","Lehmannii","Tropical and Subtropical Dry Broadleaf Forests",-80.5,-3.8333,NA,19073.8115183625,25.0961151123047,117.747451782227,323,132.835845947266
"10627","Trianae","Tropical and Subtropical Moist Broadleaf Forests",-72.5,-12.5,73.9488525390625,35192.5141702141,19.3505516052246,64.6761932373047,1494,60.6725120544434
"10628","Trianae","Tropical and Subtropical Moist Broadleaf Forests",-72.5,-12.5,73.9488525390625,35192.5141702141,19.3505516052246,64.6761932373047,1494,60.6725120544434
"10629","Adnata","Tropical and Subtropical Grasslands, Savannas and Shrublands",131.178611,-11.320278,NA,NA,27.3603973388672,150.69287109375,1496,102.824447631836
"10630","Adnata","Tropical and Subtropical Grasslands, Savannas and Shrublands",131.302778,-12.571944,11.1689167022705,31550.7708802189,27.0957813262939,190.638290405273,1496,109.237922668457
"10631","Adnata","Tropical and Subtropical Grasslands, Savannas and Shrublands",131.136554,-15.674289,NA,9155.18914788181,27.5921764373779,325.667755126953,838,116.926216125488
"10632","Adnata","Tropical and Subtropical Grasslands, Savannas and Shrublands",130.996,-12.706,11.2068328857422,22128.3936601317,27.2891807556152,170.390060424805,1633,105.659278869629
"10633","Adnata","Tropical and Subtropical Grasslands, Savannas and Shrublands",130.388658,-11.44782,12.4638338088989,37816.8773148279,27.042387008667,139.345352172852,1834,100.048782348633
"10634","Adnata","Tropical and Subtropical Grasslands, Savannas and Shrublands",132.4259,-14.54852,NA,13446.2262101922,27.0534801483154,295.515411376953,957,114.029899597168
"10635","Adnata","Tropical and Subtropical Grasslands, Savannas and Shrublands",132.955339,-12.515572,12.4389162063599,21409.85113977,27.7883644104004,179.209609985352,1532,114.878936767578
"10636","Adnata","Tropical and Subtropical Grasslands, Savannas and Shrublands",132.41015,-13.82087,11.0774164199829,21616.7199011689,26.4523220062256,259.377777099609,1313,111.080474853516
"10637","Adnata","Tropical and Subtropical Grasslands, Savannas and Shrublands",132.456734,-14.582989,NA,12877.8813973548,27.0534801483154,295.515411376953,957,114.029899597168
"10638","Discolor","Deserts and Xeric Shrublands",-75.483333,10.55,NA,0,27.4542179107666,38.7726516723633,1137,72.0291137695312
"10639","Trianae","Tropical and Subtropical Moist Broadleaf Forests",-75.9,7.166667,116.988594055176,51615.3334233596,17.1471138000488,37.1185455322266,2556,42.7289695739746
"10640","Discolor","Tropical and Subtropical Dry Broadleaf Forests",-85.166667,11.966667,NA,0,26.569896697998,86.609504699707,1661,78.2325134277344
"10641","Discolor","Tropical and Subtropical Moist Broadleaf Forests",-75.166667,-7.966667,128.492446899414,38082.7747780674,26.7571258544922,26.6391353607178,2191,31.9544658660889
"10642","Antarctica","Temperate Broadleaf and Mixed Forests",153.399997,-28.650313,36.3530578613281,52584.4939151264,18.4544887542725,359.841217041016,1818,44.323299407959
"10643","Antarctica","Temperate Broadleaf and Mixed Forests",153.327208,-28.840894,34.9585113525391,46602.439085121,19.462646484375,386.521789550781,1298,44.5534324645996
"10644","Antarctica","Tropical and Subtropical Moist Broadleaf Forests",148.490278,-21.061111,38.3041038513184,53929.2199942461,20.0105934143066,377.480438232422,980,76.9822463989258
"10645","Nodosa","Tropical and Subtropical Moist Broadleaf Forests",-149.833,-17.5336,NA,11042.6544370744,23.9810848236084,124.635009765625,1802,34.0560455322266
"10646","Discolor","Tropical and Subtropical Moist Broadleaf Forests",146.864,-6.60447,130.450012207031,22987.2193181424,25.2509059906006,75.9040145874023,2728,9.9350061416626
"10647","Aristata","Tropical and Subtropical Moist Broadleaf Forests",146.784,-7.45583,101.966461181641,27267.1085282876,18.5313949584961,63.7405166625977,2447,23.5719928741455
"10648","Antarctica","Temperate Broadleaf and Mixed Forests",153.327561,-28.884352,NA,54317.0252432328,19.462646484375,386.521789550781,1298,44.5534324645996
"10649","Antarctica","Temperate Broadleaf and Mixed Forests",153.615387,-28.713613,35.8554039001465,50832.4313011088,19.5648670196533,349.597564697266,1811,37.2624244689941
"10650","Antarctica","Temperate Broadleaf and Mixed Forests",152.958209,-28.343111,33.5008316040039,51706.9602015091,17.9403133392334,393.979095458984,1290,46.8433303833008
"10651","Antarctica","Temperate Broadleaf and Mixed Forests",152.004906,-32.628665,34.9099884033203,40839.5493459741,17.8418579101562,390.971771240234,1209,25.6321678161621
"10652","Antarctica","Temperate Broadleaf and Mixed Forests",151.5225,-33.302058,NA,NA,17.8523483276367,373.772491455078,1242,27.6520252227783
"10653","Antarctica","Temperate Broadleaf and Mixed Forests",153.21932,-28.360316,24.2210826873779,45898.1096455628,18.6093330383301,371.135467529297,1646,48.2552375793457
"10654","Antarctica","Temperate Broadleaf and Mixed Forests",153.478809,-28.318601,38.0268936157227,55262.8940281635,19.3577079772949,359.927673339844,1774,45.9340019226074
"10655","Antarctica","Temperate Broadleaf and Mixed Forests",152.003265,-32.630528,34.9099884033203,40839.5493459741,17.8418579101562,390.971771240234,1209,25.6321678161621
"10656","Antarctica","Temperate Broadleaf and Mixed Forests",153.15844,-30.212232,NA,36736.7792115421,18.4265766143799,365.715881347656,1660,45.9088821411133
"10657","Antarctica","Temperate Broadleaf and Mixed Forests",152.979261,-30.192454,36.891242980957,56504.8773838896,16.2908115386963,383.182403564453,1813,45.9311943054199
"10658","Antarctica","Temperate Broadleaf and Mixed Forests",151.24652,-33.80142,NA,NA,17.3169631958008,368.377990722656,1320,27.2282981872559
"10659","Antarctica","Temperate Broadleaf and Mixed Forests",151.921608,-32.007611,NA,30361.5580082352,17.2497711181641,427.657562255859,1077,43.5128555297852
"10660","Antarctica","Temperate Broadleaf and Mixed Forests",151.252555,-33.886804,NA,0,17.8208103179932,368.488037109375,1239,25.0575790405273
"10661","Antarctica","Temperate Broadleaf and Mixed Forests",151.36595,-33.325909,35.6711921691895,52564.6267252987,17.4729690551758,389.555755615234,1215,30.4369964599609
"10662","Antarctica","Temperate Broadleaf and Mixed Forests",152.458628,-28.272549,27.6313800811768,54159.6817413786,15.188364982605,417.735778808594,1138,42.0105781555176
"10663","Antarctica","Temperate Broadleaf and Mixed Forests",152.748636,-31.200148,34.5888328552246,62971.4980428888,18.0208129882812,376.545288085938,1406,42.1695213317871
"10664","Antarctica","Temperate Broadleaf and Mixed Forests",150.482903,-34.107274,32.5797843933105,66581.6589763617,14.9415941238403,413.411499023438,935,31.5541362762451
"10665","Antarctica","Temperate Broadleaf and Mixed Forests",151.378038,-33.40957,37.1801719665527,56132.824098579,17.4889736175537,374.527160644531,1299,28.776762008667
"10666","Antarctica","Temperate Broadleaf and Mixed Forests",153.034664,-30.333299,40.184154510498,56821.219477805,18.4265766143799,365.715881347656,1660,45.9088821411133
"10667","Antarctica","Temperate Broadleaf and Mixed Forests",152.368771,-32.326864,34.7921676635742,59219.2925041244,17.9916534423828,375.150634765625,1166,31.1861610412598
"10668","Antarctica","Temperate Broadleaf and Mixed Forests",152.634842,-30.063802,33.5349159240723,58936.314830138,15.1485624313354,399.263397216797,1382,46.3468132019043
"10669","Antarctica","Temperate Broadleaf and Mixed Forests",152.500128,-29.608413,32.6355400085449,55501.611780637,18.1504383087158,397.031555175781,1160,52.6724319458008
"10670","Antarctica","Temperate Broadleaf and Mixed Forests",153.596879,-28.711998,36.1416130065918,48908.0102801674,19.5648670196533,349.597564697266,1811,37.2624244689941
"10671","Antarctica","Temperate Broadleaf and Mixed Forests",152.329494,-30.183531,29.960147857666,57393.7585425423,13.6314373016357,439.867279052734,1062,46.2293014526367
"10672","Antarctica","Temperate Broadleaf and Mixed Forests",153.175637,-28.47946,29.6063461303711,55315.1545702342,18.6093330383301,371.135467529297,1646,48.2552375793457
"10673","Antarctica","Temperate Broadleaf and Mixed Forests",151.366846,-33.317578,35.2318878173828,61500.7824420265,17.4729690551758,389.555755615234,1215,30.4369964599609
"10674","Antarctica","Temperate Broadleaf and Mixed Forests",151.692178,-32.605512,27.5617027282715,60096.8323250857,17.8058013916016,415.13330078125,1069,33.638729095459
"10675","Antarctica","Temperate Broadleaf and Mixed Forests",152.049387,-31.653886,22.1127262115479,58681.5714071732,15.6973648071289,422.150207519531,1309,44.2632217407227
"10676","Antarctica","Temperate Broadleaf and Mixed Forests",151.272886,-32.213691,26.6639957427979,61210.2499835897,15.7997598648071,447.5458984375,1069,28.7784309387207
"10677","Antarctica","Temperate Broadleaf and Mixed Forests",152.465296,-31.657551,34.0516891479492,56191.2530580263,16.2628231048584,394.83740234375,1583,44.6729316711426
"10678","Antarctica","Temperate Broadleaf and Mixed Forests",152.020838,-32.162514,29.242000579834,57661.8831560735,17.0652809143066,408.470458984375,1067,42.2439460754395
"10679","Antarctica","Temperate Broadleaf and Mixed Forests",152.687581,-30.054245,32.9862518310547,57554.6687332558,16.4796867370605,391.321472167969,1489,47.6343040466309
"10680","Antarctica","Temperate Broadleaf and Mixed Forests",150.831914,-34.697276,39.4964981079102,11410.0697400594,16.1004543304443,353.6513671875,1383,24.8317050933838
"10681","Antarctica","Temperate Broadleaf and Mixed Forests",151.375856,-33.156941,28.9339656829834,65713.8725836682,17.0380725860596,387.985809326172,1114,31.1929512023926
"10682","Antarctica","Temperate Broadleaf and Mixed Forests",153.355483,-28.801774,35.0931854248047,32517.7679999534,19.2083339691162,376.123596191406,1672,42.9646492004395
"10683","Antarctica","Temperate Broadleaf and Mixed Forests",153.001236,-30.19155,36.0682487487793,57976.1609677381,18.4265766143799,365.715881347656,1660,45.9088821411133
"10684","Antarctica","Temperate Broadleaf and Mixed Forests",151.103309,-33.733382,31.6947917938232,0,17.221227645874,406.150573730469,1143,28.7007904052734
"10685","Antarctica","Temperate Broadleaf and Mixed Forests",152.768295,-29.82265,27.5455837249756,61497.1546797278,18.8118953704834,394.27294921875,1147,51.201774597168
"10686","Antarctica","Temperate Broadleaf and Mixed Forests",151.290757,-33.668234,34.0140724182129,17533.3599522847,17.3169631958008,368.377990722656,1320,27.2282981872559
"10687","Antarctica","Temperate Broadleaf and Mixed Forests",153.182905,-28.47659,29.6063461303711,57483.8174362403,18.6093330383301,371.135467529297,1646,48.2552375793457
"10688","Antarctica","Temperate Broadleaf and Mixed Forests",153.29679,-28.810319,27.2123756408691,28095.3669668958,19.2577285766602,382.797027587891,1390,46.9329719543457
"10689","Antarctica","Temperate Broadleaf and Mixed Forests",151.376286,-32.139123,31.1867218017578,62926.9144321472,13.0580205917358,443.658660888672,1271,25.1332263946533
"10690","Antarctica","Tropical and Subtropical Grasslands, Savannas and Shrublands",149.917819,-31.69843,NA,6733.3232634868,14.4437808990479,541.099670410156,807,24.125316619873
"10691","Antarctica","Temperate Broadleaf and Mixed Forests",150.834917,-34.412224,36.4989166259766,37658.6614031595,16.8599472045898,354.233612060547,1329,28.3289623260498
"10692","Antarctica","Temperate Broadleaf and Mixed Forests",153.02796,-30.879015,33.1460075378418,NA,18.9159278869629,341.120513916016,1445,37.571361541748
"10693","Antarctica","Temperate Broadleaf and Mixed Forests",150.782666,-33.270415,22.4448127746582,64949.9476819707,16.1154689788818,425.854461669922,940,34.4253540039062
"10694","Antarctica","Temperate Broadleaf and Mixed Forests",152.681974,-30.571084,33.4020004272461,55222.6527389613,17.8510627746582,380.039093017578,1545,48.9035682678223
"10695","Antarctica","Temperate Broadleaf and Mixed Forests",152.440826,-32.333469,37.1191101074219,60467.9634014618,17.9651260375977,366.093200683594,1212,25.3354682922363
"10696","Antarctica","Temperate Broadleaf and Mixed Forests",152.194052,-31.054165,31.7393131256104,62098.9234925485,13.9030828475952,428.232666015625,1369,46.1502990722656
"10697","Antarctica","Temperate Broadleaf and Mixed Forests",151.626669,-32.122993,27.5782737731934,58598.5664957226,13.7129373550415,431.614227294922,1342,31.436128616333
"10698","Antarctica","Temperate Broadleaf and Mixed Forests",150.682608,-34.693857,42.260570526123,62782.8849400761,16.1004543304443,353.6513671875,1383,24.8317050933838
"10699","Antarctica","Temperate Broadleaf and Mixed Forests",152.041454,-32.386642,28.2810115814209,65006.5994043322,17.1704578399658,386.916198730469,1187,30.7397174835205
"10700","Antarctica","Temperate Broadleaf and Mixed Forests",152.69461,-31.578395,36.8236236572266,60557.4604195176,18.0535488128662,368.716766357422,1437,37.6972885131836
"10701","Antarctica","Temperate Broadleaf and Mixed Forests",152.011144,-32.06637,30.0883922576904,55078.348416413,17.0652809143066,408.470458984375,1067,42.2439460754395
"10702","Antarctica","Temperate Broadleaf and Mixed Forests",151.145763,-33.344912,27.8330154418945,62524.3549638703,16.7565841674805,401.847503662109,1052,31.6898250579834
"10703","Antarctica","Temperate Broadleaf and Mixed Forests",150.843369,-34.493057,NA,NA,16.8599472045898,354.233612060547,1329,28.3289623260498
"10704","Antarctica","Temperate Broadleaf and Mixed Forests",152.057287,-32.1912,29.2557029724121,63332.1977758202,16.660062789917,394.178009033203,1148,36.4127616882324
"10705","Antarctica","Temperate Broadleaf and Mixed Forests",150.334522,-35.581765,34.1184997558594,65498.5948172256,15.9545831680298,330.106018066406,1188,22.3199863433838
"10706","Antarctica","Temperate Broadleaf and Mixed Forests",153.141661,-29.835227,36.1562767028809,59395.959642196,18.5106983184814,379.430572509766,1298,43.0522537231445
"10707","Antarctica","Temperate Broadleaf and Mixed Forests",152.298262,-30.979479,33.0154151916504,58479.6931533289,14.4377183914185,427.649078369141,1261,47.083812713623
"10708","Antarctica","Temperate Broadleaf and Mixed Forests",152.479945,-31.853677,29.2777862548828,56542.284865505,18.1919898986816,400.045776367188,1147,38.1890296936035
"10709","Antarctica","Temperate Broadleaf and Mixed Forests",150.572601,-34.67613,36.556941986084,67198.7633298087,15.3587913513184,381.967864990234,1359,22.8795795440674
"10710","Antarctica","Temperate Broadleaf and Mixed Forests",152.480287,-29.680965,33.5286674499512,63792.1968138265,16.538969039917,408.640808105469,1101,47.5908660888672
"10711","Antarctica","Temperate Broadleaf and Mixed Forests",151.739094,-32.00143,23.388916015625,48725.788512785,15.5664691925049,421.052856445312,1282,39.5581207275391
"10712","Antarctica","Temperate Broadleaf and Mixed Forests",151.655959,-31.572234,25.6913089752197,60121.8907572601,14.1971254348755,456.734130859375,1025,31.7884368896484
"10713","Antarctica","Temperate Broadleaf and Mixed Forests",151.18824,-32.230455,28.0306186676025,62349.3490233497,15.7997598648071,447.5458984375,1069,28.7784309387207
"10714","Antarctica","Temperate Broadleaf and Mixed Forests",152.676086,-29.998412,34.2198677062988,48562.1361246437,17.9421672821045,392.781280517578,1281,52.0009651184082
"10715","Antarctica","Temperate Broadleaf and Mixed Forests",152.411364,-31.393791,30.1229648590088,29869.0862225147,17.3119792938232,399.507843017578,1347,47.5065689086914
"10716","Antarctica","Temperate Broadleaf and Mixed Forests",151.836759,-31.891058,24.568531036377,49856.3067343132,16.9993743896484,422.793914794922,1065,45.5578269958496
"10717","Antarctica","Temperate Broadleaf and Mixed Forests",151.410321,-33.15759,33.5488510131836,62995.5915147211,17.0380725860596,387.985809326172,1114,31.1929512023926
"10718","Antarctica","Temperate Broadleaf and Mixed Forests",151.095985,-33.731467,31.2337074279785,0,17.221227645874,406.150573730469,1143,28.7007904052734
"10719","Antarctica","Temperate Broadleaf and Mixed Forests",152.687444,-28.539213,22.3384170532227,52509.9965337804,17.6786556243896,394.393646240234,1201,47.8652610778809
"10720","Antarctica","Temperate Broadleaf and Mixed Forests",152.438387,-31.479932,28.4582500457764,48661.0934184582,17.3119792938232,399.507843017578,1347,47.5065689086914
"10721","Antarctica","Temperate Broadleaf and Mixed Forests",152.592613,-30.741373,34.0255851745605,56072.2697834416,17.4817180633545,387.961242675781,1356,49.7046318054199
"10722","Antarctica","Temperate Broadleaf and Mixed Forests",152.380474,-31.869855,NA,19372.0277570038,18.1919898986816,400.045776367188,1147,38.1890296936035
"10723","Antarctica","Temperate Broadleaf and Mixed Forests",151.54937,-32.8228,25.223690032959,48696.7633607234,17.9970722198486,431.324951171875,925,31.33909034729
"10724","Antarctica","Temperate Broadleaf and Mixed Forests",151.0924,-34.056615,33.3684997558594,NA,16.8688793182373,367.909454345703,1185,24.7310028076172
"10725","Antarctica","Temperate Broadleaf and Mixed Forests",151.335399,-33.260814,32.6078796386719,61979.928003276,17.4729690551758,389.555755615234,1215,30.4369964599609
"10726","Antarctica","Temperate Broadleaf and Mixed Forests",152.500532,-31.174166,39.3022994995117,59485.1940444625,17.2011241912842,380.131439208984,1460,47.2996444702148
"10727","Antarctica","Temperate Broadleaf and Mixed Forests",152.479867,-29.940097,34.5345115661621,59315.2633067537,15.8469476699829,410.338897705078,1137,47.2134170532227
"10728","Antarctica","Temperate Broadleaf and Mixed Forests",152.688401,-30.678925,37.9220848083496,55022.032597968,18.1063957214355,378.185668945312,1404,47.667652130127
"10729","Antarctica","Temperate Broadleaf and Mixed Forests",151.238688,-33.052986,31.0664958953857,65692.7717103651,16.1595096588135,404.347015380859,1040,32.3122749328613
"10730","Antarctica","Temperate Broadleaf and Mixed Forests",151.290802,-33.667603,34.0140724182129,17533.3599522847,17.3169631958008,368.377990722656,1320,27.2282981872559
"10731","Antarctica","Temperate Broadleaf and Mixed Forests",151.519929,-33.310425,NA,NA,17.8523483276367,373.772491455078,1242,27.6520252227783
"10732","Antarctica","Temperate Broadleaf and Mixed Forests",149.979396,-35.540923,32.0769462585449,65596.3917156921,12.6119480133057,410.233245849609,861,17.8080310821533
"10733","Antarctica","Temperate Broadleaf and Mixed Forests",151.132412,-32.982694,17.7756671905518,31221.6186108482,16.5710411071777,431.875732421875,860,31.9482402801514
"10734","Antarctica","Temperate Broadleaf and Mixed Forests",153.189743,-28.30056,42.1173324584961,41446.6407090361,17.5784893035889,367.852386474609,1768,46.8768196105957
"10735","Antarctica","Temperate Broadleaf and Mixed Forests",153.21219,-28.361681,24.2210826873779,43408.6157878474,18.6093330383301,371.135467529297,1646,48.2552375793457
"10736","Antarctica","Temperate Broadleaf and Mixed Forests",152.580409,-31.980984,NA,27736.1910162768,18.3358364105225,386.858825683594,1223,35.149772644043
"10737","Antarctica","Temperate Broadleaf and Mixed Forests",152.972721,-30.173746,39.6165008544922,57065.3605516948,16.2908115386963,383.182403564453,1813,45.9311943054199
"10738","Antarctica","Temperate Broadleaf and Mixed Forests",152.497523,-29.612916,37.1824569702148,55383.8499748399,16.1695213317871,404.028717041016,1116,47.3004760742188
"10739","Antarctica","Temperate Broadleaf and Mixed Forests",152.917576,-31.443947,40.4974517822266,7951.91983376559,18.3766326904297,368.116241455078,1457,35.9283981323242
"10740","Antarctica","Temperate Broadleaf and Mixed Forests",152.616986,-29.942769,33.599536895752,60617.8925877762,16.9257297515869,399.919525146484,1259,53.1933441162109
"10741","Antarctica","Temperate Broadleaf and Mixed Forests",152.488494,-29.662519,38.5401306152344,60515.4846446372,16.1695213317871,404.028717041016,1116,47.3004760742188
"10742","Antarctica","Temperate Broadleaf and Mixed Forests",152.683687,-31.160755,32.2857971191406,60650.9638551962,18.3420734405518,385.339538574219,1312,43.957633972168
"10743","Antarctica","Temperate Broadleaf and Mixed Forests",151.991809,-32.226253,30.3908100128174,57714.1375908002,17.2924785614014,415.478210449219,1126,39.3160667419434
"10744","Antarctica","Temperate Broadleaf and Mixed Forests",152.573393,-30.196758,33.3677139282227,62697.2966221401,14.499041557312,409.253967285156,1515,46.6293983459473
"10745","Antarctica","Temperate Broadleaf and Mixed Forests",152.003994,-32.631111,34.9099884033203,40839.5493459741,17.8418579101562,390.971771240234,1209,25.6321678161621
"10746","Antarctica","Temperate Broadleaf and Mixed Forests",152.527193,-32.350823,NA,60651.2692223931,18.0987319946289,335.086212158203,1259,25.1427154541016
"10747","Antarctica","Temperate Broadleaf and Mixed Forests",152.007831,-32.037287,28.9349765777588,58719.0827136355,17.0652809143066,408.470458984375,1067,42.2439460754395
"10748","Antarctica","Temperate Broadleaf and Mixed Forests",151.41212,-33.418593,35.9080123901367,61037.4610089183,17.4889736175537,374.527160644531,1299,28.776762008667
"10749","Antarctica","Tropical and Subtropical Grasslands, Savannas and Shrublands",150.768949,-31.852084,20.0912857055664,44601.440747622,16.0170307159424,496.6318359375,797,25.8350353240967
"10750","Antarctica","Temperate Broadleaf and Mixed Forests",152.289247,-31.438636,27.2371730804443,55871.0389080547,15.9821872711182,404.158782958984,1390,47.1425247192383
"10751","Antarctica","Temperate Broadleaf and Mixed Forests",152.741778,-28.81315,34.2581558227539,56225.0755287505,17.9942283630371,394.619903564453,1172,49.0240669250488
"10752","Antarctica","Temperate Broadleaf and Mixed Forests",153.154278,-28.461281,38.6040840148926,52649.989071509,16.7734260559082,381.390075683594,1554,46.8060646057129
"10753","Antarctica","Temperate Broadleaf and Mixed Forests",151.14802,-34.072524,NA,NA,16.8688793182373,367.909454345703,1185,24.7310028076172
"10754","Antarctica","Temperate Broadleaf and Mixed Forests",152.098089,-31.669085,24.1332492828369,59755.1508611748,16.6910839080811,417.201812744141,1176,44.4778251647949
"10755","Antarctica","Temperate Broadleaf and Mixed Forests",151.431985,-31.620271,25.5813503265381,67466.4482145764,13.9979791641235,475.460571289062,966,27.3489799499512
"10756","Antarctica","Temperate Broadleaf and Mixed Forests",153.46532,-28.585569,35.4378471374512,49114.7805165055,18.4544887542725,359.841217041016,1818,44.323299407959
"10757","Antarctica","Temperate Broadleaf and Mixed Forests",152.948719,-30.785758,34.0679588317871,59154.078285563,18.655216217041,370.006927490234,1434,43.8522491455078
"10758","Antarctica","Temperate Broadleaf and Mixed Forests",150.813473,-34.623989,37.9275817871094,40076.2840374219,16.127498626709,361.931274414062,1335,26.3813228607178
"10759","Antarctica","Temperate Broadleaf and Mixed Forests",153.270269,-28.278378,37.171501159668,52701.0586815119,17.5784893035889,367.852386474609,1768,46.8768196105957
"10760","Antarctica","Temperate Broadleaf and Mixed Forests",152.350791,-31.048977,36.8158340454102,63151.5303274698,15.5168857574463,393.6962890625,1450,47.882884979248
"10761","Antarctica","Temperate Broadleaf and Mixed Forests",150.623613,-34.650816,38.0186080932617,71063.2829235784,13.3651561737061,404.971984863281,1390,24.7500305175781
"10762","Antarctica","Temperate Broadleaf and Mixed Forests",152.661019,-28.363655,28.7335414886475,59640.1068234297,16.9476871490479,418.309448242188,1151,44.6701126098633
"10763","Antarctica","Temperate Broadleaf and Mixed Forests",152.151725,-32.538304,32.1358795166016,60590.5927603769,17.8418579101562,390.971771240234,1209,25.6321678161621
